,design_dimension,entity_1_c_terminal_helix,entity_1_c_terminal_orientation,entity_1_max_radius,entity_1_min_radius,entity_1_n_terminal_helix,entity_1_n_terminal_orientation,entity_1_name,entity_1_number_of_residues,entity_1_radius,entity_1_symmetry,entity_1_thermophile,entity_2_c_terminal_helix,entity_2_c_terminal_orientation,entity_2_max_radius,entity_2_min_radius,entity_2_n_terminal_helix,entity_2_n_terminal_orientation,entity_2_name,entity_2_number_of_residues,entity_2_radius,entity_2_symmetry,entity_2_thermophile,entity_max_radius_average_deviation,entity_max_radius_ratio_1v2,entity_maximum_radius,entity_min_radius_average_deviation,entity_min_radius_ratio_1v2,entity_minimum_radius,entity_number_of_residues_average_deviation,entity_number_of_residues_ratio_1v2,entity_radius_average_deviation,entity_radius_ratio_1v2,entity_residue_length_total,entity_thermophilicity,interface_b_factor_per_residue,interface_secondary_structure_count,interface_secondary_structure_fragment_count,interface_secondary_structure_fragment_topology,interface_secondary_structure_fragment_topology_1,interface_secondary_structure_fragment_topology_2,interface_secondary_structure_topology,interface_secondary_structure_topology_1,interface_secondary_structure_topology_2,multiple_fragment_ratio,nanohedra_score,nanohedra_score_center,nanohedra_score_center_normalized,nanohedra_score_normalized,number_fragment_residues_center,number_fragment_residues_total,number_of_fragments,observations,percent_fragment,percent_fragment_coil,percent_fragment_helix,percent_fragment_strand,percent_residues_fragment_center,percent_residues_fragment_total,symmetry_group_1,symmetry_group_2,total_interface_residues,total_non_fragment_interface_residues,buried_unsatisfied_hbond_density,buried_unsatisfied_hbonds,contact_count,core,entity_1_number_of_mutations,entity_1_percent_mutations,entity_2_number_of_mutations,entity_2_percent_mutations,errat_accuracy,favor_residue_energy,interaction_energy_complex,interaction_energy_per_residue,interface_area_hydrophobic,interface_area_polar,interface_area_to_residue_surface_ratio,interface_area_total,interface_bound_activation_energy,interface_composition_similarity,interface_connectivity,interface_connectivity_1,interface_connectivity_2,interface_energy,interface_energy_bound,interface_energy_complex,interface_energy_density,interface_energy_unbound,interface_local_density,interface_separation,number_hbonds,number_of_mutations,percent_core,percent_interface_area_hydrophobic,percent_interface_area_polar,percent_mutations,percent_rim,percent_support,rim,rmsd_complex,rosetta_reference_energy,shape_complementarity,solvation_energy,solvation_energy_activation,solvation_energy_bound,solvation_energy_complex,solvation_energy_unbound,support
T33_Designs-T33-05,0,1,1,77.32403303630767,30.079709340351013,0,1,3fwu,169,52.41327887031805,C3,0,0,-1,62.01060135976751,26.76654376269002,0,-1,1jlj,113,45.41369972936103,C3,0,0.2469486078307172,1.2469486078307173,77.32403303630767,0.1237801042613213,1.1237801042613214,26.76654376269002,0.4955752212389381,1.4955752212389382,0.1541292425561098,1.1541292425561098,282,0.0,0.0,9,0,,,,HHHTHHGTE,HHHT,HHGTE,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,C3,C3,27,27,0.0017155294981683,1.0,2.95327091217041,7.0,0.0,0.0,0.0,0.0,98.8162,0.0,-27.7326726618744,-1.027135968208313,489.0832529091237,93.82715525796328,0.4340299559524443,582.9104081670868,18.985706418547267,0.5263487146794404,34.07500076293946,18.10000038146973,15.97500038146973,-15.51964160451564,-149.9635422678927,-184.4688902909556,-0.0266244029735476,-168.94924868643997,52.891891891891895,0.4637829810380936,4.0,0.0,0.2592592592592592,0.8390367474257411,0.1609632525742591,0.0,0.2222222222222222,0.4814814814814814,6.0,0.0138937769176192,155.24746,0.7679703235626221,9.747001958510708,1.6272141291522075,263.9030211488655,255.783233319507,265.5302352780177,13.0
T33_Designs-T33-06,0,1,1,75.8639144850831,26.63134570388812,0,1,3fwu,169,50.99658025891382,C3,0,0,1,64.40461937625282,26.274359668696015,0,1,1jlj,113,44.534756230621774,C3,0,0.177926602467517,1.177926602467517,75.8639144850831,0.0135868595731154,1.0135868595731157,26.274359668696015,0.4955752212389381,1.4955752212389382,0.1450962029483153,1.1450962029483154,282,0.0,0.0,11,2,HH,H,H,THTHCHHTTBH,THTHCH,HTTBH,1.0,3.038447410724347,0.5064079017873911,0.2532039508936956,0.3038447410724347,2,10,1,1,0.3125,0.5,0.5,0.0,0.0625,0.3125,C3,C3,32,30,0.0051052379780237,3.0,3.162264108657837,5.0,0.0,0.0,0.0,0.0,98.8281,0.0,-40.29696806140034,-1.259280204772949,476.5968261315245,111.03493812979258,0.4041871064588159,587.6317642613171,23.213879577334893,0.2573478878954696,35.95727157592774,18.97727203369141,16.97999954223633,-18.97612344870342,-208.1463148336093,-250.3363178596476,-0.0322925420353295,-231.3601944109442,57.38636363636363,0.5468502044677734,10.0,0.0,0.1666666666666666,0.8110467389907535,0.1889532610092463,0.0,0.2333333333333333,0.6,7.0,0.1273997972264345,165.7266099999999,0.7617963552474976,9.0463764309427,-1.980228854616996,325.4845219508493,314.4579166652896,323.5042930962323,18.0
T33_Designs-T33-07,0,1,1,70.68808064306174,32.31823740552693,0,1,3n79,110,53.35602947135023,C3,0,1,1,63.6841589486742,27.498822302055046,0,1,1kr4,183,46.40978963527973,C3,1,0.1099790247686602,1.1099790247686605,70.68808064306174,0.1752589638397612,1.1752589638397613,27.498822302055046,0.3989071038251366,0.6010928961748634,0.1496718664458265,1.1496718664458263,293,0.5,0.0,8,2,HH,H,H,CHEHCEHE,CHEHC,EHE,2.25,16.29184377453462,3.534107373373513,0.4417634216716891,0.5818515633762364,8,28,9,1,1.0,0.0555555555555555,0.9444444444444444,0.0,0.2857142857142857,1.0,C3,C3,28,20,0.003162099243646,2.0,3.902621746063232,10.0,0.0,0.0,0.0,0.0,98.7762,0.0,-35.54895282443242,-1.184965133666992,438.4664550658077,194.0247622857056,0.4989945352700419,632.4912173515133,33.811598170933706,0.7152476485368441,36.45121955871582,15.5,20.95121955871582,-4.691693363095993,-208.3616118199513,-246.864903353981,-0.0074178000174325,-242.173209990885,53.31325301204819,0.5420557260513306,10.0,0.0,0.3846153846153846,0.6932372229638812,0.3067627770361187,0.0,0.1538461538461538,0.4615384615384615,4.0,0.0583394282530069,175.0159399999999,0.713680624961853,4.532067403346787,4.0890483396253785,266.1433757250784,265.7003566613569,270.2324240647037,12.0
T33_Designs-T33-08,0,0,1,67.70710989992114,19.289829340872878,1,-1,1wy1,149,46.28159313635229,C3,1,1,1,73.91336730253872,23.932262011769804,1,-1,1nog,143,49.97958673525731,C3,1,0.0839666440471372,0.9160333559528628,73.91336730253872,0.1939821931004181,0.8060178068995819,19.289829340872878,0.0419580419580418,1.041958041958042,0.073990079559748,0.926009920440252,292,1.0,0.0,7,3,HHH,H,HH,CHHHHHH,CHH,HHHH,1.7777777777777777,12.79818885802812,2.8080501916716223,0.3120055768524025,0.4922380330010815,9,26,8,1,1.04,0.3125,0.6875,0.0,0.36,1.0,C3,C3,25,16,0.0017269653000548,1.0,3.379310369491577,7.0,0.0,0.0,0.0,0.0,98.7411,0.0,-34.8223241436346,-1.392892956733704,491.08195742639424,87.96847280996309,0.4360581621900624,579.0504302363572,29.704038603943676,0.535527622669026,37.12742233276367,18.02325630187988,19.10416603088379,-7.385162390180028,-250.2234001628895,-287.3126011570132,-0.0127539191831107,-279.9274387668332,52.4320987654321,0.3967901021242142,3.0,0.0,0.28,0.8480814999583786,0.1519185000416217,0.0,0.28,0.44,7.0,0.0807792877743186,135.67803,0.7741803526878357,14.885711522529164,1.8954879965569376,318.6529063203555,305.6626827943833,320.54839431691244,11.0
T33_Designs-T33-09,0,1,1,61.68051832629165,28.45541742796967,0,1,1ufy,103,45.889602926389934,C3,0,0,1,56.1109442176836,14.890000671591658,0,1,1nza,121,35.40844500072512,C3,0,0.09926003182197,1.09926003182197,61.68051832629165,0.9110420513451828,1.911042051345183,14.890000671591658,0.1487603305785123,0.8512396694214877,0.2960072921996484,1.2960072921996484,224,0.0,0.12,9,0,,,,HTEECHCHT,HTEE,CHCHT,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,C3,C3,37,37,0.003733050078875,3.0,4.26881742477417,10.0,0.0,0.0,0.0,0.0,97.2616,0.0,-32.82652750715926,-0.841705858707428,584.4205989052336,219.2118026467081,0.4298980180572817,803.6324015519423,30.29990851292501,0.5893558635727832,34.22599506378174,15.62222194671631,18.60377311706543,-0.5546427991315568,-312.1168612410205,-342.9714125530771,-0.0006901697816818,-342.4167697539455,40.78,0.6715209782123566,12.0,0.0,0.2941176470588235,0.727223787613123,0.2727762123868764,0.0,0.2352941176470588,0.4705882352941176,8.0,0.0600527545857363,115.09186,0.6517330408096313,-10.031966109954112,-1.4571436307887211,276.9344948992603,285.5093173784257,275.4773512684716,16.0
T33_Designs-T33-10,0,1,1,59.63987446331523,24.737541692738997,0,1,2chc,103,43.800718152351095,C3,0,0,1,66.26761964941852,8.846441601005457,1,-1,1nza,169,44.10360321281781,C3,0,0.1000148371280972,0.8999851628719028,66.26761964941852,1.7963267953893922,2.796326795389392,8.846441601005457,0.3905325443786982,0.6094674556213018,0.0068675808415282,0.9931324191584716,272,0.0,0.25,13,2,HE,H,E,HTETETECEETEE,HTETE,TECEETEE,1.0,2.439281073713244,0.4065468456188739,0.2032734228094369,0.2439281073713243,2,10,1,1,0.2702702702702703,0.0,0.5,0.5,0.054054054054054,0.2702702702702703,C3,C3,37,35,0.0023349545533194,2.0,4.131578922271729,12.0,0.0,0.0,0.0,0.0,97.3006,0.0,-30.67779835058442,-0.829129695892334,654.6183619819573,201.929358467988,0.3775932688113351,856.5477204499448,26.209161777725,0.5974359452692881,33.287625312805176,15.82608699798584,17.46153831481934,-19.425997387760788,-282.569924335831,-328.2050835013168,-0.0226794105266619,-308.779086113556,36.06521739130435,0.5545566380023956,6.0,0.0,0.3428571428571428,0.7642520624981478,0.2357479375018527,0.0,0.3142857142857143,0.3142857142857143,11.0,0.1881908653516244,170.4937299999999,0.6835209131240845,-3.241035807283936,-2.4984731554396262,301.9450097247187,302.687572376563,299.4465365692791,11.0
T33_Designs-T33-11,0,1,1,72.96155038100548,38.11726236234706,0,1,3n79,103,56.95134778325619,C3,0,1,1,59.799479312114414,23.146219691344847,0,1,1nza,183,42.58369187075557,C3,0,0.2201034393659786,1.2201034393659786,72.96155038100548,0.6468029281084027,1.646802928108403,23.146219691344847,0.4371584699453552,0.5628415300546448,0.3373980808453019,1.337398080845302,286,0.0,0.29,10,3,HEH,HE,H,HETEHCHCEH,HETEHC,HCEH,1.6666666666666667,14.584647910732084,2.5907966515536365,0.4317994419256061,0.5609479965666186,6,26,5,1,0.8387096774193549,0.0,0.9,0.1,0.1935483870967742,0.8387096774193549,C3,C3,31,25,0.0059286282183082,4.0,3.718631267547607,9.0,0.0,0.0,0.0,0.0,99.1627,0.0,-31.96572739723967,-1.031152486801147,603.8517450756501,70.84058723278059,0.4412600610055731,674.6923323084307,28.459396899770297,0.568137749453184,36.55272006988525,15.08333301544189,21.46938705444336,-10.3026348009613,-249.1041905896431,-287.8662222903747,-0.015270122850976,-277.5635874894134,41.145833333333336,0.496209055185318,8.0,0.0,0.2903225806451613,0.8950031238825518,0.1049968761174483,0.0,0.1935483870967742,0.4838709677419355,6.0,0.1147335388899922,203.8405699999999,0.6952206492424011,3.624635626437282,-3.449397690776891,273.77441179822927,266.7003784810151,270.3250141074524,15.0
T33_Designs-T33-12,0,1,1,67.79801868048948,30.31608401492515,0,1,3mf7,104,48.90370910334876,C3,0,0,1,50.20773761085039,11.776372743761128,0,1,1o5j,117,32.72848253339213,C3,1,0.3503500039371952,1.3503500039371952,67.79801868048948,1.5743142370375436,2.574314237037544,11.776372743761128,0.1111111111111111,0.8888888888888888,0.4942247644220414,1.4942247644220414,221,0.5,0.24,18,2,HH,H,H,CCHEETHTECHCGTHTEC,CCHEETHTEC,HCGTHTEC,1.0,5.301458217081612,0.9839787508757568,0.2459946877189392,0.3786755869344008,4,14,2,1,0.4516129032258064,0.0,1.0,0.0,0.1290322580645161,0.4516129032258064,C3,C3,31,27,0.0043268786392768,3.0,3.615942001342773,6.0,0.0,0.0,0.0,0.0,99.9457,0.0,-33.79343730599032,-1.090110898017883,490.83106440716494,202.50938955606745,0.442657342776163,693.3404539632331,24.60411139571744,0.4226918326407767,31.0927324295044,14.2857141494751,16.8070182800293,-11.90447300537278,-242.5091413212576,-279.0177257223478,-0.0171697366529316,-267.113252716975,37.4251968503937,0.552391529083252,14.0,0.0,0.2,0.707922149358954,0.2920778506410448,0.0,0.3333333333333333,0.4666666666666667,10.0,0.1679838381883028,104.2576699999999,0.7063218355178833,3.378790691793313,-0.4726043347288282,294.30775273830693,290.4563577117848,293.8351484035781,14.0
T33_Designs-T33-13,0,1,1,61.36460176681667,28.346324100313257,0,1,1ufy,102,46.07648525566341,C3,0,0,1,55.45158051850281,14.197257622512875,0,1,1p1l,121,34.79141866043686,C3,0,0.1066339533160976,1.1066339533160976,61.36460176681667,0.9966056018708798,1.99660560187088,14.197257622512875,0.1570247933884297,0.8429752066115702,0.3243635077192004,1.3243635077192004,223,0.0,0.19,10,2,HH,H,H,CHEETCHCHT,CHEET,CHCHT,2.0,8.890947138118415,1.4818245230197358,0.7409122615098679,0.8890947138118415,2,10,2,1,0.2439024390243902,0.5,0.5,0.0,0.048780487804878,0.2439024390243902,C3,C3,41,39,0.0034827198911989,3.0,4.054421901702881,11.0,0.0,0.0,0.0,0.0,95.5777,0.0,-34.89229707965309,-0.8307690024375916,672.3786928239116,189.0170248107891,0.4409222149884025,861.3957176347005,30.278708782503827,0.5106116092673566,33.159119606018066,14.79069805145264,18.36842155456543,-3.604576045447004,-317.8131161276216,-351.6964009555724,-0.0041845762309392,-348.0918249101254,39.43956043956044,0.6005968153476715,12.0,0.0,0.2894736842105263,0.7805688826387375,0.2194311173612627,0.0,0.2894736842105263,0.3947368421052631,11.0,0.0871793444299996,112.04266,0.6525231599807739,-8.411793402695196,-1.9602518696240736,304.0970350452368,310.5485765783079,302.1367831756127,15.0
T33_Designs-T33-14,0,0,-1,66.42187733721472,18.776943547872744,0,-1,3mci,158,44.86025132323306,C3,0,0,-1,72.61820882533526,30.05348014789635,0,1,1t0a,177,52.84044406820118,C3,0,0.0853275175517512,0.9146724824482488,72.61820882533526,0.3752156670219415,0.6247843329780585,18.776943547872744,0.1073446327683615,0.8926553672316384,0.1510243315644374,0.8489756684355626,335,0.0,0.0,12,2,HH,H,H,TECHGHCGTTHH,TECHGHCG,TTHH,1.5,9.546913266573036,1.6923053406034174,0.4230763351508543,0.5966820791608147,4,16,3,1,0.4848484848484848,0.0,1.0,0.0,0.1212121212121212,0.4848484848484848,C3,C3,33,29,0.0029871266133423,2.0,3.599999904632568,7.0,0.0,0.0,0.0,0.0,94.3246,0.0,-39.93357790550549,-1.210108399391174,519.1790511839075,150.36069683572873,0.3552997734774155,669.539748019637,26.611675387314904,0.5059420001039697,38.459991455078125,19.5087718963623,18.95121955871582,-14.293178639176404,-253.8944054577829,-294.7992594842742,-0.0213477671511702,-280.5060808450978,54.84158415841584,0.5742299556732178,10.0,0.0,0.2121212121212121,0.7754267804406445,0.2245732195593543,0.0,0.3939393939393939,0.3939393939393939,13.0,0.1505701286323584,177.51938,0.6853200793266296,15.576080630062222,8.345568236145937,302.1990215579589,294.9685091640426,310.5445897941048,13.0
T33_Designs-T33-15,0,0,1,65.72285734050217,24.99709321101156,0,1,1ufy,121,44.72600987983164,C3,0,0,-1,68.17354860941302,29.649935716625084,0,1,3k6a,173,50.514376292894745,C3,0,0.0359478319509461,0.9640521680490538,68.17354860941302,0.1569258884768718,0.8430741115231282,24.99709321101156,0.3005780346820809,0.6994219653179191,0.1145884961441616,0.8854115038558383,294,0.0,0.53,11,2,HH,H,H,ECHHGCCHTCH,ECHHG,CCHTCH,1.2,7.538141205872274,1.4302433702021613,0.2860486740404322,0.4187856225484597,5,18,3,1,0.45,0.0,1.0,0.0,0.125,0.45,C3,C3,40,35,0.0041652417933986,3.0,3.573529481887817,10.0,0.0,0.0,0.0,0.0,98.2249,0.0,-34.18289549978978,-0.8545724153518677,470.3750764140153,249.8712259146031,0.3477627420865821,720.2463023286177,26.27130711138761,0.3697221749735195,37.79098129272461,19.34000015258789,18.45098114013672,-8.087530030771006,-267.6512180057183,-302.0100551478769,-0.011228839363178,-293.9225251171059,59.53061224489796,0.4320073276758194,12.0,0.0,0.2702702702702703,0.6530753089509138,0.3469246910490871,0.0,0.2972972972972973,0.4054054054054054,11.0,0.0849582740722224,133.87129,0.7574245929718018,-6.798063356629939,0.449061053350249,302.6086471388442,309.8557715488244,303.05770819219447,15.0
T33_Designs-T33-16,0,1,1,64.11157494555877,29.549654549588222,0,1,3fwu,101,47.78459531423879,C3,0,0,1,52.51746947445202,15.30051780169547,0,1,1vhf,113,33.32469736447449,C3,1,0.2207666436926647,1.2207666436926647,64.11157494555877,0.9312846096171848,1.9312846096171847,15.30051780169547,0.1061946902654867,0.8938053097345132,0.4339093553233331,1.433909355323333,214,0.5,0.0,11,2,HH,H,H,CHEECHCHTTB,CHEEC,HCHTTB,1.3333333333333333,7.1160679745281605,1.2363163909913326,0.4121054636637775,0.5473898441944739,3,13,2,1,0.3421052631578947,0.0,1.0,0.0,0.0789473684210526,0.3421052631578947,C3,C3,38,35,0.0,0.0,3.570093393325806,10.0,0.0,0.0,0.0,0.0,97.4284,0.0,-31.98639157968183,-0.8417471647262573,591.098600960271,295.2309756956285,0.4118706350143972,886.3295766558999,29.78726487441014,0.6393332423607977,32.31719398498535,15.1860466003418,17.13114738464355,-4.578094821341551,-257.0733851231876,-291.4387448189393,-0.0051652285356589,-286.86064999759776,32.75,0.6134845018386841,15.0,0.0,0.2857142857142857,0.6669060996367421,0.3330939003632575,0.0,0.2857142857142857,0.4285714285714285,10.0,9.149917149768041e-14,108.2013600000001,0.6904808282852173,-8.4910185415103,-2.66772253088601,363.9604301368077,369.783726147432,361.2927076059217,15.0
T33_Designs-T33-17,0,1,1,63.18412041802908,30.122825996244117,0,1,3mf7,101,48.21438943598062,C3,0,0,1,50.22574810791771,11.792451568694272,0,1,1vhf,117,32.85283363418242,C3,1,0.258002574342314,1.258002574342314,63.18412041802908,1.5544159177394432,2.554415917739443,11.792451568694272,0.1367521367521367,0.8632478632478633,0.4675869355091169,1.467586935509117,218,0.5,0.23,18,2,HH,H,H,CCHEETHTECHCGTHTEC,CCHEETHTEC,HCGTHTEC,1.0,4.967577713849579,0.9366851663890796,0.2341712915972699,0.3548269795606842,4,14,2,1,0.4242424242424242,0.0,1.0,0.0,0.1212121212121212,0.4242424242424242,C3,C3,33,29,0.0024205008988325,2.0,3.538461446762085,9.0,0.0,0.0,0.0,0.0,97.4959,0.0,-39.51227935976708,-1.197341799736023,555.1181885233118,271.1570675464532,0.472844456970856,826.2752560697655,23.829562212283747,0.6722688178185802,31.89563655853272,14.91176509857178,16.98387145996094,-19.93196688049585,-269.3304030018405,-313.0919320946201,-0.0241226718748708,-293.15996521412427,44.37037037037037,0.5785191655158997,15.0,0.0,0.28125,0.671832037139499,0.3281679628605003,0.0,0.28125,0.4375,9.0,0.1061217615893396,102.5440399999999,0.7011427283287048,-7.404716955229901,-1.507353480903987,314.6328883721836,320.5302518465095,313.1255348912796,14.0
T33_Designs-T33-18,0,1,1,62.42715884132482,29.303450530611578,0,1,3mf7,101,47.39747093233156,C3,0,0,-1,51.52746788849613,14.26279919931568,0,-1,1vhf,117,34.240195555367855,C3,1,0.2115316626156613,1.2115316626156614,62.42715884132482,1.0545371298515889,2.054537129851589,14.26279919931568,0.1367521367521367,0.8632478632478633,0.384264025469359,1.384264025469359,218,0.5,0.1,12,2,EH,E,H,HHEETCHGTHTC,HHEETC,HGTHTC,1.0,3.687234663216536,0.6145391105360892,0.3072695552680446,0.3687234663216535,2,10,1,1,0.2941176470588235,0.0,0.5,0.5,0.0588235294117647,0.2941176470588235,C3,C3,34,32,0.0011609080521681,1.0,3.553691387176514,12.0,0.0,0.0,0.0,0.0,98.8722,0.0,-30.5550328085703,-0.898677408695221,637.3058283269326,224.08883435319763,0.4481725112886903,861.3946626801306,50.95938474301127,0.7580762000962965,30.54537296295166,14.63157939910889,15.91379356384277,14.127319749539597,-188.14767886964356,-224.9797438631152,0.0164005192527941,-239.1070636126548,31.727272727272727,0.613430380821228,8.0,0.0,0.3636363636363636,0.7398534677984057,0.2601465322015938,0.0,0.2121212121212121,0.3939393939393939,7.0,0.1171085050745147,102.9618699999999,0.6772291660308838,1.0681495812633557,2.1002432618876696,314.7689666035917,315.801060284216,316.8692098654794,13.0
T33_Designs-T33-19,0,1,1,65.30506351731081,16.477915189731984,1,-1,5cy5_2,143,41.8329546840061,C3,0,0,1,67.56130097918482,24.021631106150974,0,1,2uyj_1,126,47.3475416750442,C3,0,0.0333954117101613,0.9666045882898386,67.56130097918482,0.3140384548860775,0.6859615451139225,16.477915189731984,0.1349206349206348,1.1349206349206349,0.1164703973204318,0.8835296026795681,269,0.0,0.78,9,0,,,,THHHTCHGH,THHH,TCHGH,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,C3,C3,33,33,0.0052040529127751,4.0,3.611764669418335,8.0,0.0,0.0,0.0,0.0,98.6729,0.0,-35.0387831369184,-1.061781287193298,647.49129834591,121.1403944988396,0.4410510237327923,768.6316928447499,60.9518980356969,0.6856074175937543,35.75,18.3214282989502,17.4285717010498,21.95585865492413,-187.59134577213771,-226.5873851529105,0.0285648625464092,-248.54324380783464,47.747252747252745,0.6796088516712189,8.0,0.0,0.2580645161290322,0.842394744288396,0.1576052557116036,0.0,0.1612903225806451,0.5806451612903226,5.0,9.255679050363457e-14,130.45813,0.6251083612442017,1.2922544266878615,-2.761512480447209,332.1917531265794,328.1379862194443,329.4302406461322,18.0
T33_Designs-T33-20,0,1,1,65.82081288619885,17.93952312632641,1,-1,4nwp_1,143,42.343401171304485,C3,1,0,1,62.35529429006009,25.254132117338735,0,1,3e6q_1,126,45.022768097258506,C3,0,0.0555769744268723,1.0555769744268724,65.82081288619885,0.289640085710581,0.710359914289419,17.93952312632641,0.1349206349206348,1.1349206349206349,0.0595113770029873,0.9404886229970126,269,0.5,0.0,10,2,HG,H,G,HCHHHCCHGC,HCHHH,CCHGC,1.0,2.8662981365921145,0.4777163560986857,0.2388581780493428,0.2866298136592115,2,10,1,1,0.2777777777777778,0.0,1.0,0.0,0.0555555555555555,0.2777777777777778,C3,C3,36,34,0.0046230500488687,4.0,3.370129823684692,12.0,0.0,0.0,0.0,0.0,99.9585,0.0,-25.82870900347037,-0.7174641489982605,683.75827057499,181.4713846780001,0.420390810101208,865.2296552529906,25.994194558513016,0.6978019425948064,33.09444522857666,18.71666717529297,14.37777805328369,-10.691531655070094,-258.4412745086772,-295.1270007222603,-0.0123568714851133,-284.4354690671902,48.06818181818182,0.5516202747821808,8.0,0.0,0.3428571428571428,0.790262176549024,0.2097378234509754,0.0,0.2,0.4285714285714285,7.0,0.1478661181233838,120.73675,0.7084957361221313,-2.3493857440952297,-5.091663304138479,361.6124085068627,358.8701309468195,356.52074520272424,15.0
T33_Designs-T33-21,0,1,1,66.10118783350266,17.094399345984638,1,-1,3e6q,143,42.68751682552716,C3,0,0,1,64.63308936605151,25.537358144490984,0,1,1wy1,126,47.39805064991943,C3,1,0.0227143477412403,1.0227143477412404,66.10118783350266,0.3306120684346393,0.6693879315653607,17.094399345984638,0.1349206349206348,1.1349206349206349,0.099382437880919,0.900617562119081,269,0.5,0.52,9,2,HH,H,H,HCHHHCHGC,HCHH,HCHGC,1.0,6.495856794949621,1.08264279915827,0.541321399579135,0.649585679494962,2,10,1,1,0.2702702702702703,0.0,1.0,0.0,0.054054054054054,0.2702702702702703,C3,C3,37,35,0.006238801640645,5.0,3.254716873168945,15.0,0.0,0.0,0.0,0.0,99.546,0.0,-35.79392109215369,-0.9419453144073486,623.3797996831565,178.0561631827921,0.4554410584439342,801.4359628659486,32.07693032514965,0.5546476564833779,34.60750484466553,19.43103408813477,15.17647075653076,-14.204929946659036,-301.9227041151415,-348.2045643869502,-0.0177243480512927,-333.9996344402912,54.27659574468085,0.5272059142589569,13.0,0.0,0.4285714285714285,0.777828583401648,0.222171416598352,0.0,0.2,0.3714285714285714,7.0,1.0489004949243411e-13,118.51268,0.6973897218704224,-10.06441437213897,-3.850300791235327,373.6284111528184,379.8425247337221,369.7781103615831,13.0
T33_Designs-T33-22,0,1,1,72.17673496356011,23.499722211124112,1,-1,3n79,143,48.34277141723831,C3,0,1,1,72.65911814080873,37.09029940563975,0,1,1wy1,183,55.15082062071853,C3,1,0.0066389902546545,0.9933610097453456,72.65911814080873,0.3664186434809185,0.6335813565190814,23.499722211124112,0.2185792349726776,0.7814207650273224,0.1234442049430291,0.8765557950569709,326,0.5,0.4,7,0,,,,HCHHCHE,HCH,HCHE,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,C3,C3,31,31,0.005390142397952,3.0,3.396226406097412,11.0,0.0,0.0,0.0,0.0,99.6445,0.0,-35.68565563145979,-1.151150226593018,454.8351612034672,101.73640565158402,0.4296186547651018,556.5715668550515,21.103530267838263,0.3420469617287012,40.52879905700684,18.86842155456543,21.66037750244141,-14.807371184826197,-256.34220017174266,-292.2531016244071,-0.0266046130751815,-277.4457304395809,48.08641975308642,0.5249891132116318,7.0,0.0,0.3666666666666666,0.8172087621607167,0.1827912378392828,0.0,0.1666666666666666,0.4333333333333333,5.0,0.0858340484362468,188.9653099999998,0.6998320817947388,-2.992483264791304,-3.669338288912229,289.36784610571624,288.6909910815953,285.698507816804,13.0
T33_Designs-T33-23,0,1,1,78.3364846671077,28.11656524186409,1,-1,3n79,143,54.325822478565854,C3,0,1,1,68.97530272496091,33.234548244259315,0,1,1wy1,183,51.627920199773705,C3,1,0.1357178812172019,1.135717881217202,78.3364846671077,0.1539958649288776,0.8460041350711224,28.11656524186409,0.2185792349726776,0.7814207650273224,0.0522566523763234,1.0522566523763237,326,0.5,0.55,8,0,,,,HHCHHCHE,HHCH,HCHE,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,C3,C3,34,34,0.0016813434019444,1.0,3.613333225250244,9.0,0.0,0.0,0.0,0.0,99.6462,0.0,-34.92256426650798,-1.027134299278259,478.6195618933404,116.1429350739628,0.3405073407201871,594.7624969673029,26.86795054548645,0.4861335291340072,40.76934051513672,19.07843208312988,21.69090843200684,-9.198833371818864,-282.2875871291227,-318.354371046428,-0.0154663977952943,-309.15553767460915,50.69047619047619,0.6711119711399078,7.0,0.0,0.3,0.8047238424309267,0.1952761575690737,0.0,0.2666666666666666,0.3333333333333333,8.0,1.2854840157464622e-13,193.5201199999999,0.6252852082252502,4.19962055222129,-1.5502506605671442,340.545728657352,334.7958574445636,338.99547799678487,10.0
